 | Municípios |  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30
 | 0.2 | Rejeitos | 0 | 0 | 939.1849388294401 | 943.6634477220001 | 948.1419566145602 | 1248.7000494885601 | 1254.03874837404 | 1259.37744725952 | 1264.716146145 | 1479.5484277159203 | 1485.7519296133603 | 1489.4935043573203 | 1493.2350791012802 | 1708.9379499649203 | 1713.2093052036003 | 1717.5054083131204 | 1719.53381151132 | 1721.56221470952 | 1723.5906179077201 | 1725.6190211059202 | 1727.6436837788403 | 1729.6720869770397 | 1731.70049017524 | 1733.7288933734399 | 1735.7572965716402 | 1737.78569976984 | 1739.81410296804 | 1741.84250616624 | 1743.8709093644402 | 1745.8993125626396
 | Total |  | 86640.0629154144 | 86539.92234426341 | 82394.26177723118 | 82774.229277381 | 83154.1967775308 | 81680.82756196079 | 82005.07729114918 | 81584.52345115317 | 81770.81839047038 | 80307.2551650339 | 80439.05471944308 | 80438.58002368815 | 80437.11091755825 | 78571.74242080342 | 78517.12022998946 | 78462.08457822219 | 78301.79425284683 | 78140.8836009157 | 77979.35262242887 | 77817.20131738628 | 77654.62440561324 | 77491.23320411664 | 77327.22167606428 | 77162.58982145623 | 76997.33764029236 | 76831.46513257283 | 76664.97229829755 | 76497.85913746651 | 76330.12565007972 | 76109.51955619772
 | Distribuição dos Resíduos - por Destinação Final (t/ano)
 |  |  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30
 | Aterro Sanitário de Uberlândia |  | 82060.2274311018 | 82101.7365608658 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
 | Aterro Sanitário de Bambuí |  | 4579.8354843126 | 4438.1857833976 | 59989.921121973275 | 60266.15659718795
 | Novo Aterro Sanitário CISPAR |  | 0 | 0 | 0 | 0 | 60542.39207240264 | 58581.068808522235 | 58812.550245826074 | 32880.18465749887 | 32952.55596323806 | 32101.543898826727 | 32150.075859591394 | 32145.76075515597 | 32141.027998363053 | 31120.300071776026 | 31092.660260871613 | 31064.81957370889 | 30995.26639353321 | 30925.45267620412 | 30855.378421721634 | 30785.043630085718 | 30714.534198200836 | 30643.67865005424 | 30572.562564754226 | 30501.185942300835 | 30429.548782693986 | 30357.65108593377 | 30285.492852020125 | 30213.074080953073 | 30140.394772732598 | 30045.508969784136
 | Total |  | 86640.0629154144 | 86539.9223442634 | 59989.921121973275 | 60266.15659718795 | 60542.39207240264 | 58581.068808522235 | 58812.550245826074 | 32880.18465749887 | 32952.55596323806 | 32101.543898826727 | 32150.075859591394 | 32145.76075515597 | 32141.027998363053 | 31120.300071776026 | 31092.660260871613 | 31064.81957370889 | 30995.26639353321 | 30925.45267620412 | 30855.378421721634 | 30785.043630085718 | 30714.534198200836 | 30643.67865005424 | 30572.562564754226 | 30501.185942300835 | 30429.548782693986 | 30357.65108593377 | 30285.492852020125 | 30213.074080953073 | 30140.394772732598 | 30045.508969784136
 | Coeficiente de Geração por ano
 |  |  | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26 | 27 | 28 | 29 | 30
 | Geração total |  | 70821.69933 | 71150.65513099999 | 71479.61093200001 | 71808.566733 | 72137.52253400002 | 72466.212598 | 72752.04951900002 | 73037.88644 | 73323.72336100001 | 73609.560282 | 73894.872302 | 74060.079649 | 74225.286996 | 74390.494343 | 74555.70169000002 | 74721.693728 | 74788.09699099998 | 74854.50025399998 | 74920.903517 | 74987.30678000001 | 75053.91411900001 | 75120.31738199998 | 75186.72064499998 | 75253.123908 | 75319.527171 | 75385.930434 | 75452.333697 | 75518.73696 | 75585.14022299998 | 75651.543486
 | Consumo de água total |  | 15319526.844905471 | 15389496.824053632 | 15459466.803201793 | 15529436.782349955 | 15599406.761498114 | 15669358.187696127 | 15729664.155035082 | 15789970.122374037 | 15850276.089712994 | 15910582.057051951 | 15970854.239900773 | 16005211.602199193 | 16039568.964497613 | 16073926.326796032 | 16108283.68909445 | 16142871.489447875 | 16155826.271367189 | 16168781.053286506 | 16181735.835205821 | 16194690.617125131 | 16207602.976648573 | 16220557.758567888 | 16233512.540487202 | 16246467.322406515 | 16259422.10432583 | 16272376.886245146 | 16285331.66816446 | 16298286.450083774 | 16311241.232003089 | 16324196.013922404
 | Coeficiente de Geração |  | 4.622969106487244 | 4.62332563205005 | 4.623678930323519 | 4.624029044930613 | 4.624376018711636 | 4.624708410514339 | 4.625149577380647 | 4.625587374386917 | 4.626021839997344 | 4.626453012092948 | 4.626857849430796 | 4.627247767147533 | 4.627636014427328 | 4.628022601981654 | 4.628407540430601 | 4.628773373859997 | 4.629171899647509 | 4.629569786819822 | 4.629967036910726 | 4.630363651449101 | 4.630784344059725 | 4.631179673357444 | 4.631574371688228 | 4.631968440561458 | 4.632361881481703 | 4.632754695948744 | 4.633146885457588 | 4.63353845149849 | 4.633929395556969 | 4.634319719113831
 | Média Total | 4.628595810923484
 | Média anos 1 e 2 | 4.623147369268647
 | Média anos 1 a 4 | 4.623500678447856
[203 linhas]
